AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"1585666,34",3803
202411,PF,PJ,SUL,SUL,entre 30 e 39 anos,Nao se aplica,DICT,P2G,Pix,"1074595,12",2994
202411,PF,PJ,SUDESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,"258154,09",1130
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"1059,01",8
202411,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,Nao informado,QRES,B2P,Pix,"734802,67",117
202411,PF,PJ,SUL,Nao informado,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix,"299859,36",3578
202411,PF,PF,NORTE,SUL,até 19 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"11891,38",148
202411,PF,PF,NORTE,CENTRO-OESTE,entre 20 e 29 anos,entre 20 e 29 anos,DICT,P2P,Pix,"55835177,71",370200
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,Nao informado,DICT,P2P,Pix,"10328,71",83
202411,PF,PF,CENTRO-OESTE,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,MANU,P2P,Pix,"4911127,21",27103
202411,PF,PF,NORDESTE,SUDESTE,até 19 anos,até 19 anos,MANU,P2P,Pix,"2001347,37",60990
202411,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"613426,57",9519
202411,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,"555256,55",9217
202411,PF,PJ,SUL,NORTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,"1035,36",12
202411,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"418930,65",7231
202411,PF,PJ,NORDESTE,NORTE,entre 40 e 49 anos,Nao se aplica,DICT,P2G,Pix,"4315,92",14
202411,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,"7516666,65",85475
202411,PF,PF,NORDESTE,NORTE,mais de 60 anos,mais de 60 anos,MANU,P2P,Pix,"1846207,19",2879
202411,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,MANU,B2P,Pix,"509921435,33",357717
202411,PF,PJ,SUDESTE,SUL,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,"1094220898,31",10039255
202411,PF,PJ,NORDESTE,CENTRO-OESTE,até 19 anos,Nao se aplica,QRES,P2G,Pix,"6523,63",97
202411,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"48608,07",1290
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRES,P2P,Pix,"5384884,98",64492
202411,PJ,PF,SUL,SUDESTE,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,"123081,51",817
202411,PJ,PF,NORTE,CENTRO-OESTE,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,"1287384,49",3608
202411,PF,PF,SUL,SUDESTE,mais de 60 anos,Nao informado,QRDN,P2P,Pix,"636,05",3
202411,PF,PJ,SUDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,"42067868,35",27687
202411,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,"2785230,56",38995
202411,PJ,PF,Nao informado,NORTE,Nao se aplica,entre 20 e 29 anos,DICT,B2P,Pix,"151442,46",219
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"648878,02",15975
202411,PJ,PJ,SUL,NORTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,"23947299,52",18293
202411,PF,PF,NORTE,Nao informado,até 19 anos,entre 20 e 29 anos,DICT,P2P,Pix,"132882,04",1530
202411,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,QRES,P2P,Pix,"573435,91",6827
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"627611,75",17259
202411,PF,PF,NORTE,SUL,entre 40 e 49 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"40199,75",150
202411,PJ,PF,SUDESTE,NORTE,Nao se aplica,mais de 60 anos,MANU,G2P,Pix,"37696,59",12
202411,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,MANU,P2P,Pix,"26355994,66",131483
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 20 e 29 anos,DICT,P2P,Pix,"22605424905,11",85782133
202411,PJ,PJ,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,MANU,G2B,Pix,"774276189,81",11808
202411,PF,PF,Nao informado,SUDESTE,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,"32074,44",208
202411,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,"20261162,6",20502
202411,PF,PF,SUL,SUDESTE,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,"2138345,8",10674
202411,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 30 e 39 anos,MANU,G2P,Pix,"317229,8",123
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,DICT,P2P,Pix,"36256984,21",131945
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,"46467574,5",447053
202411,PJ,PJ,SUDESTE,NORTE,Nao se aplica,Nao se aplica,DICT,B2B,Pix,"1091662214,05",106852
202411,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,"4861496,37",30340
202411,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,Nao informado,MANU,P2P,Pix,167,1
202411,PF,PF,NORDESTE,SUDESTE,até 19 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"214489,03",967
202411,PF,PF,CENTRO-OESTE,SUL,entre 50 e 59 anos,até 19 anos,QRES,P2P,Pix,"19188,85",299
202411,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"5021,5",26
202411,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 30 e 39 anos,QRES,P2P,Pix,"52600,34",3135
202411,PF,PF,Nao informado,SUL,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,"8076,27",292
202411,PJ,PF,NORTE,NORTE,Nao se aplica,mais de 60 anos,DICT,B2P,Pix,"807860414,29",510287
202411,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,"370314162,06",1592459
202411,PF,PJ,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,"67651507,27",306393
202411,PF,PF,CENTRO-OESTE,Nao informado,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,2530,3
202411,PF,PJ,NORTE,NORTE,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,"315892,13",3310
202411,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,"1749722,06",51214
202411,PF,PJ,NORTE,NORTE,mais de 60 anos,Nao se aplica,DICT,P2G,Pix,"290790,12",270
202411,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,Nao informado,MANU,P2P,Pix,"231,98",14
202411,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,490959,4758
202411,PF,PF,NORTE,NORTE,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"4720605,5",116428
202411,PF,PJ,Nao informado,CENTRO-OESTE,até 19 anos,Nao se aplica,QRES,P2B,Pix,"13016,61",172
202411,PJ,PJ,Nao informado,Nao informado,Nao se aplica,Nao se aplica,DICT,B2B,Pix,"6513860,23",477
202411,PJ,PJ,CENTRO-OESTE,NORDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"1853014,73",518
202411,PF,PF,Nao informado,SUL,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,"3773933,43",6193
202411,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 30 e 39 anos,DICT,P2P,Pix,1381205271,4135038
202411,PJ,PF,Nao informado,NORDESTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,2534,1
202411,PF,PF,NORDESTE,SUL,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"64106,55",1507
202411,PF,PF,SUL,SUL,até 19 anos,entre 20 e 29 anos,DICT,P2P,Pix,"196567020,12",2050410
202411,PF,PJ,NORDESTE,NORTE,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,"1595,6",32
202411,PJ,PF,SUDESTE,SUL,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,"1059480,06",929
202411,PF,PF,NORDESTE,NORDESTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,"25144962,88",791442
202411,PF,PJ,CENTRO-OESTE,SUL,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"120805613,48",100228
202411,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,DICT,B2B,Pix,"1478218239,21",147368
202411,PJ,PJ,SUL,SUDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"34209692,1",54002
202411,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,"747221,36",13344
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"329659,36",1096
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,"2198221,89",6802
202411,PF,PF,NORTE,SUL,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,"6885334,01",11168
202411,PF,PF,NORTE,SUL,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"21763,94",488
202411,PF,PF,NORDESTE,SUL,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,"3421126,17",37501
202411,PF,PF,SUDESTE,NORTE,entre 30 e 39 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"819422,1",23792
202411,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,"14344631,2",213212
202411,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,"1274583,58",8806
202411,PF,PJ,NORTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2G,Pix,"9779,75",16
202411,PJ,PJ,SUDESTE,SUDESTE,Nao se aplica,Nao se aplica,MANU,G2B,Pix,"544259433,13",13015
202411,PJ,PJ,SUL,NORTE,Nao se aplica,Nao se aplica,MANU,B2G,Pix,"100616,33",22
202411,PF,PJ,SUL,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,"136063,62",782
202411,PF,PJ,Nao informado,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,"86136,96",162
202411,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,MANU,B2P,Pix,"393523421,75",830414
202411,PF,PF,Nao informado,Nao informado,entre 20 e 29 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"6607,4",142
202411,PF,PJ,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,MANU,P2B,Pix,"68505614,95",42865
202411,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,"4035452,93",38885
202411,PF,PF,NORTE,SUDESTE,até 19 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"89605,39",4939
202411,PF,PJ,CENTRO-OESTE,NORTE,mais de 60 anos,Nao se aplica,MANU,P2G,Pix,"3386,78",6
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"75672351,34",322149
202411,PF,PF,SUL,NORDESTE,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,"583267,07",6643
202411,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 50 e 59 anos,QRES,P2P,Pix,"84133943,89",275772
202411,PJ,PJ,NORDESTE,NORDESTE,Nao se aplica,Nao se aplica,DICT,G2B,Pix,"199870548,41",20493
202411,PF,PJ,NORTE,NORTE,até 19 anos,Nao se aplica,QRDN,P2B,Pix,"91051749,93",2823930
202411,PF,PF,NORTE,NORTE,mais de 60 anos,até 19 anos,QRDN,P2P,Pix,"176208,27",4984
202411,PF,PF,SUDESTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,"4770276491,84",11003715
202411,PF,PF,SUDESTE,SUL,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"493972,31",3580
202411,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,"14257654,89",2654
202411,PF,PF,SUL,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,DICT,P2P,Pix,"70137509,14",160620
202411,PF,PJ,SUL,SUDESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Troco,"650,3",4
202411,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,entre 30 e 39 anos,DICT,B2P,Pix,"236001933,68",371418
202411,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"2652,93",22
202411,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,1900,1
202411,PF,PF,Nao informado,NORDESTE,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,"2714904,11",9935
202411,PF,PJ,Nao informado,NORTE,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix,"237526,91",1331
202411,PJ,PF,NORTE,NORTE,Nao se aplica,até 19 anos,QRES,B2P,Pix,"958927,79",8110
202411,PF,PF,NORTE,NORDESTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,"415136,53",21969
202411,PF,PF,Nao informado,SUDESTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,1975,9
202411,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 30 e 39 anos,QRES,P2P,Pix,"950238,99",24619
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"2108120,04",42973
202411,PF,PF,NORDESTE,NORDESTE,até 19 anos,mais de 60 anos,QRDN,P2P,Pix,"5185552,23",361947
202411,PF,PJ,SUDESTE,SUL,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,"68366,57",34
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,mais de 60 anos,DICT,P2P,Pix,"21493945,24",63137
202411,PF,PJ,NORDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,"28674,18",169
202411,PF,PF,NORTE,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,"1540729,5",24072
202411,PF,PF,SUL,SUL,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"32082265,25",430775
202411,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,até 19 anos,MANU,P2P,Pix,"224724,56",3003
202411,PF,PF,NORTE,Nao informado,até 19 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,262,4
202411,PF,PF,Nao informado,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"21131,94",741
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,mais de 60 anos,MANU,P2P,Pix,"144527024,51",207035
202411,PF,PF,SUL,SUL,mais de 60 anos,entre 50 e 59 anos,MANU,P2P,Pix,"113940582,53",192928
202411,PF,PJ,NORTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,"1067,19",2
202411,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,"34730621,91",29207
202411,PF,PF,CENTRO-OESTE,SUDESTE,até 19 anos,entre 20 e 29 anos,QRES,P2P,Pix,"487938,59",21845
202411,PF,PJ,NORDESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2B,Pix Saque,"130931,89",736
202411,PF,PF,SUDESTE,SUDESTE,entre 30 e 39 anos,entre 50 e 59 anos,INIC,P2P,Pix,"284,9",2
202411,PJ,PJ,CENTRO-OESTE,SUDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"6985827,6",1896
202411,PF,PF,CENTRO-OESTE,Nao informado,até 19 anos,até 19 anos,MANU,P2P,Pix,"977,7",32
202411,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"267116,98",6356
202411,PF,PJ,SUDESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,INIC,P2B,Pix,"29630,18",177
202411,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,"2187788,58",3643
202411,PF,PF,Nao informado,SUL,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,"372305,75",1318
202411,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"163641,02",612
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"859740,02",8523
202411,PF,PF,NORDESTE,NORDESTE,até 19 anos,Nao informado,Nao disponivel,P2P,Nao disponivel,"0,01",1
202411,PF,PF,Nao informado,SUL,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,1300,2
202411,PF,PF,Nao informado,SUDESTE,até 19 anos,entre 20 e 29 anos,MANU,P2P,Pix,"15490,42",138
202411,PF,PF,SUL,CENTRO-OESTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"164023,64",922
202411,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,"61451,93",838
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,"18229238,7",163038
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 50 e 59 anos,QRES,P2P,Pix,"475980,96",9350
202411,PF,PF,CENTRO-OESTE,Nao informado,até 19 anos,entre 40 e 49 anos,MANU,P2P,Pix,"13530,33",115
202411,PF,PF,SUL,Nao informado,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,"10067,34",121
202411,PJ,PF,SUL,SUL,Nao se aplica,entre 40 e 49 anos,Nao disponivel,G2P,Nao disponivel,"433,31",11
202411,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"197231,66",3672
202411,PF,PJ,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"122040325,01",209349
202411,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 40 e 49 anos,MANU,G2P,Pix,"3055269,99",1645
202411,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"5596560,98",108591
202411,PF,PJ,Nao informado,SUL,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,"1639711,52",6421
202411,PF,PF,SUDESTE,NORTE,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,"21271940,32",31806
202411,PF,PF,Nao informado,SUL,entre 30 e 39 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"11482,66",362
202411,PF,PF,SUL,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,"4278390,96",20131
202411,PJ,PF,SUDESTE,SUL,Nao se aplica,entre 20 e 29 anos,MANU,B2P,Pix,"510243890,27",1253564
202411,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 50 e 59 anos,MANU,P2P,Pix,"3066263,15",7812
202411,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"10005712,59",21188
202411,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,4801,9
202411,PJ,PF,Nao informado,NORDESTE,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,"4547,78",32
202411,PF,PJ,SUDESTE,Nao informado,até 19 anos,Nao se aplica,QRDN,P2B,Pix,"78687,43",1678
202411,PJ,PF,SUL,SUL,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,"78946879,38",185899
202411,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,"857587,16",7822
202411,PF,PJ,SUL,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix Saque,800,1
202411,PJ,PJ,Nao informado,SUL,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,"382017,17",1699
202411,PF,PF,CENTRO-OESTE,Nao informado,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,"36389,2",48
202411,PF,PJ,Nao informado,NORTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,"48657,53",163
202411,PF,PF,Nao informado,NORTE,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,"860,01",19
202411,PF,PF,NORDESTE,SUDESTE,Nao informado,entre 40 e 49 anos,DICT,P2P,Pix,"141,22",5
202411,PF,PJ,SUL,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,"54015,34",157
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"165132,34",392
202411,PF,PF,SUDESTE,NORTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,"121916,91",4071
202411,PF,PF,SUL,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,"1876779,87",6475
202411,PJ,PJ,NORDESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,DICT,G2B,Pix,"2082325,24",175
202411,PF,PJ,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2B,Pix Saque,"1129,36",9
202411,PF,PF,SUDESTE,SUL,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,"68081742,26",267502
202411,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,"9740,54",326
202411,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"548352,27",2317
202411,PF,PJ,NORTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,"0,2",1
202411,PF,PJ,NORTE,CENTRO-OESTE,até 19 anos,Nao se aplica,QRES,P2B,Pix Saque,10,1
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,5648,1
202411,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,entre 30 e 39 anos,MANU,P2P,Pix,"8835986,35",30224
202411,PF,PF,CENTRO-OESTE,NORTE,até 19 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"26853,58",961
202411,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"10023,88",54
202411,PF,PJ,NORDESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,"45488316,11",402708
202411,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,"431275,91",10465
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 50 e 59 anos,DICT,P2P,Pix,"35976318,85",141569
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,DICT,P2P,Pix,"8412896,97",60694
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRES,P2P,Pix,"2085854,07",46005
202411,PJ,PJ,Nao informado,SUDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"0,01",1
202411,PF,PF,NORTE,NORTE,entre 50 e 59 anos,mais de 60 anos,DICT,P2P,Pix,"296591570,7",991442
202411,PF,PF,CENTRO-OESTE,NORDESTE,até 19 anos,entre 50 e 59 anos,DICT,P2P,Pix,"1941023,25",21204
202411,PJ,PJ,Nao informado,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,"1562436,29",6054
202411,PJ,PF,SUDESTE,Nao informado,Nao se aplica,até 19 anos,MANU,B2P,Pix,"261027,34",318
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 20 e 29 anos,QRDN,G2P,Pix,"346,88",3
202411,PJ,PJ,Nao informado,NORDESTE,Nao se aplica,Nao se aplica,MANU,G2B,Pix,"12066,98",7
202411,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"633,31",33
202411,PF,PF,CENTRO-OESTE,Nao informado,até 19 anos,mais de 60 anos,QRDN,P2P,Pix,"327,98",13
202411,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,"355844,12",4594
202411,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,QRDN,P2P,Pix,7940,140
202411,PF,PJ,SUL,SUL,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix Saque,150,1
202411,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,"71910169,89",412063
202411,PF,PF,NORTE,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"13489424,81",409679
202411,PF,PJ,SUL,CENTRO-OESTE,até 19 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"18656,03",58
202411,PF,PJ,SUDESTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Troco,"2091,5",9
202411,PF,PJ,SUL,Nao informado,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,"42010,82",53
